Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Régularité;Commentaires
2014-10;Nord;MARSEILLE ST CHARLES;LILLE;124;124;0;36;71.0;"Les principaux évènements survenus au mois d'octobre sont :
Accidents de personne à Lunel le 23
Découverte d'un corps à Arsy le 20
Trois heurts d'animal : à Vaux en Pré le 09, Solers le 10 et Grenay le 12
Plusieurs dérangement des installations : à Marolles le 01, Lyon les 01 et 10, à valence le 17, à Vennissieux et Grenay le 23 et Lyon le 24
Des colis suspects à Lyon le 03 et Marseille les 20 et 28 
Défaillance matériel à Vennissieux le 09
Défaut d'alimentation à Flamengries le 24
Feu de talus à Lyon le 06"
2014-10;Est;METZ;PARIS EST;293;293;0;25;91.5;
2014-10;Sud-Est;MONTPELLIER;PARIS LYON;389;388;1;110;71.6;
2014-10;Est;NANTES;STRASBOURG;42;42;0;4;90.5;
2014-10;Est;PARIS EST;METZ;305;305;0;21;93.1;
2014-10;Est;PARIS EST;REIMS;218;218;0;6;97.2;
2014-10;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;186;186;0;22;88.2;
2014-10;Sud-Est;PARIS LYON;MULHOUSE VILLE;303;303;0;25;91.7;
2014-10;Sud-Est;PARIS LYON;TOULON;199;199;0;26;86.9;En octobre, la régularité de cette relation a été affectée par plusieurs accidents de personne et heurts d'animaux sur lignes à grande vitesse et par les intempéries en région PACA (inondations)
2014-10;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;652;652;0;50;92.3;
2014-10;Atlantique;PARIS MONTPARNASSE;BREST;209;209;0;12;94.3;
2014-10;Atlantique;PARIS MONTPARNASSE;QUIMPER;143;143;0;13;90.9;
2014-10;Sud-Est;PERPIGNAN;PARIS LYON;158;157;1;21;86.6;Plusieurs accidents de personne et heurts d'animaux sur lignes à grande vitesse et en région Languedoc-Roussillon ont perturbé la régularité de cette relation en octobre
2014-10;Atlantique;POITIERS;PARIS MONTPARNASSE;505;504;1;36;92.9;
2014-10;Atlantique;RENNES;LYON PART DIEU;60;60;0;8;86.7;
2014-10;Atlantique;RENNES;PARIS MONTPARNASSE;584;584;0;32;94.5;
2014-10;Est;STRASBOURG;NANTES;42;42;0;2;95.2;Seulement 2 circulations ont été impactées pendant la période dont 1 suite à un accident de personne où le retard du train a été de plus de 3 heures
2014-10;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;107;107;0;15;86.0;L'OD a été touchée par plusieurs dérangements d'installations dont un rail cassé à Poitiers le 29 (23 TGV touchés) et un défaut l'alimentation ERDF vers Châtellerault le 7 (11 TGV). Elle a également été impactée par des problèmes matériels sur un train FRET au nord de Bordeaux le 3 (20 TGV) et sur un TER vers Châtellerault le 20 (8 TGV). Par ailleurs l'OD a subi quelques événements extérieurs dont un accident de personne à Poitiers le 21 (23 TGV) et un autre à Castelsarrasin le 7 (8TGV).
2014-10;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;279;276;3;54;80.4;
2014-11;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;645;644;1;60;90.7;
2014-11;Atlantique;LE MANS;PARIS MONTPARNASSE;443;443;0;63;85.8;
2014-11;Nord;LILLE;LYON PART DIEU;30;30;0;2;93.3;
2014-11;Nord;LILLE;PARIS NORD;585;584;1;73;87.5;
2014-11;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;593;592;1;116;80.4;
2014-11;Sud-Est;LYON PART DIEU;MONTPELLIER;388;387;1;74;80.9;
2014-11;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;457;454;3;28;93.8;
2014-11;Sud-Est;PARIS LYON;PERPIGNAN;156;156;0;31;80.1;
2014-11;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;1;1;0;0;100.0;
2014-11;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;251;251;0;19;92.4;
2014-11;Atlantique;PARIS MONTPARNASSE;QUIMPER;133;133;0;8;94.0;
2014-11;Atlantique;PARIS MONTPARNASSE;RENNES;536;536;0;17;96.8;
2014-11;Atlantique;PARIS MONTPARNASSE;ST MALO;57;57;0;1;98.2;
2014-11;Nord;PARIS NORD;DUNKERQUE;112;112;0;14;87.5;
2014-11;Atlantique;QUIMPER;PARIS MONTPARNASSE;140;140;0;8;94.3;
2014-11;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;94;93;1;16;82.8;
2014-11;Atlantique;VANNES;PARIS MONTPARNASSE;158;158;0;10;93.7;
2014-12;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;443;443;0;36;91.9;
2014-12;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;475;475;0;34;92.8;
2014-12;Sud-Est;AVIGNON TGV;PARIS LYON;506;506;0;45;91.1;
2014-12;Sud-Est;BELLEGARDE (AIN);PARIS LYON;249;248;1;30;87.9;
2014-12;Atlantique;BREST;PARIS MONTPARNASSE;179;179;0;14;92.2;
2014-12;Sud-Est;GRENOBLE;PARIS LYON;243;241;2;29;88.0;
2014-12;Nord;LILLE;LYON PART DIEU;218;216;2;19;91.2;
2014-12;Nord;LILLE;PARIS NORD;599;599;0;66;89.0;
2013-05;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;431;431;0;69;84.0;
2013-05;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;212;212;0;22;89.6;
2013-05;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;633;633;0;124;80.4;
2013-05;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;592;592;0;143;75.8;La rénovation des voies sur le secteur Lyon Grenoble affecte les trains de cette relation à l'entrée de la zone Lyonnaise.
2012-12;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;386;386;0;60;84.5;
2012-12;Nord;DOUAI;PARIS NORD;204;204;0;18;91.2;
2012-12;Atlantique;LAVAL;PARIS MONTPARNASSE;243;243;0;21;91.4;
2012-12;Atlantique;PARIS MONTPARNASSE;LE MANS;449;449;0;41;90.9;
2012-12;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;439;439;0;32;92.7;
2012-12;Nord;LILLE;LYON PART DIEU;309;309;0;56;81.9;
2012-12;Sud-Est;LYON PART DIEU;MONTPELLIER;399;399;0;95;76.2;
2012-12;Sud-Est;MULHOUSE VILLE;PARIS LYON;315;315;0;31;90.2;
2012-12;Sud-Est;PARIS LYON;MULHOUSE VILLE;307;307;0;25;91.9;
2012-12;Atlantique;PARIS MONTPARNASSE;NANTES;558;558;0;32;94.3;
2012-12;Sud-Est;PARIS LYON;NICE VILLE;152;152;0;32;78.9;D'importantes phases de travaux d'amélioration de l'infrastructure sur le tronçon Marseille Nice nécessitent la mise en place de limitations de vitesse qui réduisent la fluidité des circulations.
2012-12;Atlantique;PARIS MONTPARNASSE;POITIERS;497;497;0;16;96.8;
2012-12;Atlantique;RENNES;PARIS MONTPARNASSE;568;568;0;51;91.0;
2012-12;Est;PARIS EST;STRASBOURG;478;478;0;93;80.5;
2012-12;Sud-Est;PARIS LYON;TOULON;196;196;0;37;81.1;D'importantes phases de travaux d'amélioration de l'infrastructure sur le tronçon Marseille Toulon nécessitent la mise en place de limitations de vitesse qui réduisent la fluidité des circulations.
2012-12;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;87;87;0;18;79.3;Travaux sur LGV et incidents matériel.
2012-12;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;151;151;0;18;88.1;
2012-12;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;267;266;1;35;86.8;
2012-12;Nord;ARRAS;PARIS NORD;331;331;0;28;91.5;
2012-12;Sud-Est;PARIS LYON;BELLEGARDE (AIN);275;275;0;98;64.4;La ligne du Haut Bugey a été particulièrement impactée par les intempéries.
2012-12;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;236;236;0;26;89.0;
2012-12;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;643;643;0;24;96.3;
2013-01;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;411;411;0;78;81.0;
2013-01;Atlantique;PARIS MONTPARNASSE;BREST;132;132;0;8;93.9;
2013-01;Nord;DUNKERQUE;PARIS NORD;87;87;0;13;85.1;Liaison touchée principalement par les chutes de neige du 14 au 23 janvier. Durant cette période, pour éviter les dangers liés aux projections de glace, la vitesse des trains sur la ligne à grande vitesse a été limitée à 230 km/h voire 170 km/h. Les installations au sol ainsi que les rames TGV ont également connu des difficultés liées à cet épisode neigeux.
2013-01;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;216;216;0;20;90.7;
2013-01;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;216;216;0;15;93.1;
2013-01;Atlantique;LAVAL;PARIS MONTPARNASSE;239;239;0;32;86.6;
2013-01;Atlantique;PARIS MONTPARNASSE;LAVAL;236;236;0;36;84.7;
2013-01;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;238;238;0;45;81.1;
2013-01;Nord;MARSEILLE ST CHARLES;LILLE;126;126;0;43;65.9;Circulation touchée principalement par les chutes de neige du 14 au 23 janvier sur le Nord et du 15 au 21 janvier sur le Sud Est. Durant cette période, pour éviter les dangers liés aux projections de glace, la vitesse des trains sur la ligne à grande vitesse du Nord ou du Sud Est a été limitée à 230 km/h voire 170 km/h . Les installations au sol ainsi que les rames TGV ont également connu des difficultés liées à cet épisode neigeux.
2013-01;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;648;648;0;177;72.7;Conditions météorologiques difficiles (en particulier la neige et le froid).
2013-01;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;597;597;0;117;80.4;
2013-01;Sud-Est;MONTPELLIER;LYON PART DIEU;350;350;0;74;78.9;Conditions météorologiques difficiles (en particulier la neige et le froid).
2013-01;Atlantique;ANGOULEME;PARIS MONTPARNASSE;349;349;0;50;85.7;
2013-01;Atlantique;PARIS MONTPARNASSE;ANGOULEME;320;320;0;21;93.4;
2013-01;Est;NANCY;PARIS EST;296;296;0;57;80.7;
2013-01;Sud-Est;PARIS LYON;NICE VILLE;157;157;0;27;82.8;
2013-01;Atlantique;POITIERS;PARIS MONTPARNASSE;492;491;1;61;87.6;
2013-01;Atlantique;PARIS MONTPARNASSE;POITIERS;504;504;0;33;93.5;
2013-01;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;117;117;0;28;76.1;Conditions météorologiques difficiles (en particulier la neige et le froid).
2013-01;Sud-Est;TOULON;PARIS LYON;235;235;0;44;81.3;
2013-01;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;144;144;0;18;87.5;
2013-01;Atlantique;TOURS;PARIS MONTPARNASSE;181;181;0;34;81.2;Forts épisodes neigeux les 15, 18, 19, 20, 21 et 22 janvier, nécessitant la baisse de vitesse des trains, notamment sur ligne à grande vitesse Atlantique.
2013-01;Nord;ARRAS;PARIS NORD;341;341;0;100;70.7;Liaison touchée principalement par les chutes de neige du 14 au 23 janvier. Durant cette période, pour éviter les dangers liés aux projections de glace, la vitesse des trains sur la ligne à grande vitesse a été limitée à 230 km/h voire 170 km/h. Les installations au sol ainsi que les rames TGV ont également connu des difficultés liées à cet épisode neigeux.
2013-01;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;667;665;2;78;88.3;
2013-02;Atlantique;BREST;PARIS MONTPARNASSE;35;35;0;2;94.3;
2013-02;Sud-Est;PARIS LYON;GRENOBLE;234;234;0;23;90.2;
2013-02;Atlantique;PARIS MONTPARNASSE;LAVAL;219;219;0;9;95.9;
2013-02;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;404;404;0;24;94.1;
2013-02;Nord;LILLE;LYON PART DIEU;279;279;0;45;83.9;
2013-02;Nord;LILLE;MARSEILLE ST CHARLES;138;138;0;48;65.2;Les chutes de neige des 10 et 11 février nécessitent de réduire la vitesse des trains sur la ligne à grande vitesse à 230 km/h voire 170 km/h pour éviter les dangers liés aux projections de glace. Les rames TGV ont également souffert de ces intempéries ainsi que du froid associé avec des pannes de train en cours de circulation. Les installations caténaires ont subi également des avaries. A noter aussi des heurts d'animaux dans le Sud-Est et des colis abandonnés à Marseille et Marne.
2013-02;Nord;LILLE;PARIS NORD;566;566;0;115;79.7;Les chutes de neige des 10 et 11 février nécessitent de réduire la vitesse des trains sur la ligne à grande vitesse à 230 km/h voire 170 km/h pour éviter les dangers liés aux projections de glace. Les rames TGV ont également souffert de ces intempéries ainsi que du froid associé avec des pannes de train en cours de circulation. Les installations caténaires ont subi également des avaries. A noter aussi un accident de personne qui a totalement perturbé la circulation sur Paris Nord, des travaux de renouvellement de voie sur Arras et des dérangements informatiques dans les postes d'aiguillages de Douai.
2013-02;Nord;PARIS NORD;LILLE;574;574;0;81;85.9;
2013-02;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;579;578;1;160;72.3;Conditions météorologiques difficiles (en particulier la neige et le froid).
2013-02;Sud-Est;LYON PART DIEU;PARIS LYON;570;568;2;44;92.3;
2013-02;Sud-Est;PARIS LYON;LYON PART DIEU;577;576;1;38;93.4;
2013-02;Atlantique;RENNES;LYON PART DIEU;60;60;0;5;91.7;
2013-02;Sud-Est;MONTPELLIER;PARIS LYON;329;329;0;37;88.8;
2013-02;Sud-Est;PARIS LYON;MONTPELLIER;315;315;0;42;86.7;Conditions météorologiques difficiles (en particulier la neige et le froid).
2013-02;Sud-Est;MULHOUSE VILLE;PARIS LYON;282;282;0;32;88.7;
2013-02;Est;NANCY;PARIS EST;267;267;0;31;88.4;
2013-02;Sud-Est;PARIS LYON;NICE VILLE;146;146;0;32;78.1;Conditions météorologiques difficiles (en particulier la neige et le froid).
2013-02;Atlantique;PARIS MONTPARNASSE;RENNES;507;507;0;29;94.3;
2013-02;Est;STRASBOURG;PARIS EST;433;432;1;103;76.2;Suite aux différents épisodes de neige et de froid. la circulation des trains a été impactée par des limitations de vitesse (230 km/h à la place de 320 km/h) et par des dérangements de la signalisation et des aiguillages.
2013-02;Atlantique;PARIS MONTPARNASSE;TOURS;135;135;0;11;91.9;
2013-02;Atlantique;PARIS MONTPARNASSE;VANNES;167;167;0;7;95.8;
2013-02;Sud-Est;AVIGNON TGV;PARIS LYON;295;295;0;54;81.7;
2013-03;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;321;321;0;38;88.2;
2013-03;Sud-Est;DIJON VILLE;PARIS LYON;478;476;2;37;92.2;La journée du 12 mars a été très perturbée par les intempéries (neige et pluies verglassantes) entrainant de nombreux et importants retards avoisinants les 2 heures.
2013-03;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;225;225;0;12;94.7;
2013-03;Atlantique;LAVAL;PARIS MONTPARNASSE;229;229;0;22;90.4;
2013-03;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;208;207;1;30;85.5;
2013-03;Atlantique;LE MANS;PARIS MONTPARNASSE;465;465;0;70;84.9;
2013-03;Sud-Est;PARIS LYON;LYON PART DIEU;631;628;3;34;94.6;La journée du 12 mars a été très perturbée par les intempéries (neige et pluies verglassantes) entrainant de nombreux et importants retards avoisinants les 2 heures.
2013-03;Atlantique;LYON PART DIEU;RENNES;30;30;0;1;96.7;
2013-03;Sud-Est;MACON LOCHE;PARIS LYON;201;201;0;24;88.1;
2013-03;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;478;477;1;34;92.9;La journée du 12 mars a été très perturbée par les intempéries (neige et pluies verglassantes) entrainant de nombreux et importants retards avoisinants les 2 heures.
2013-03;Est;METZ;PARIS EST;300;300;0;34;88.7;
2013-03;Est;PARIS EST;METZ;314;314;0;28;91.1;
2013-03;Sud-Est;PARIS LYON;MONTPELLIER;347;347;0;47;86.5;
2013-03;Est;PARIS EST;NANCY;295;294;1;23;92.2;
2013-03;Atlantique;PARIS MONTPARNASSE;NANTES;581;581;0;31;94.7;
2013-03;Sud-Est;PARIS LYON;PERPIGNAN;159;159;0;20;87.4;La journée du 12 mars a été très perturbée par les intempéries (neige et pluies verglassantes) entrainant de nombreux et importants retards avoisinants les 2 heures.
2013-03;Atlantique;POITIERS;PARIS MONTPARNASSE;499;499;0;45;91.0;
2013-03;Est;REIMS;PARIS EST;212;212;0;14;93.4;
2013-03;Atlantique;PARIS MONTPARNASSE;RENNES;554;554;0;47;91.5;Incident sur la caténaire en raison de l'épisode neigeux (accumulation de givre sur le fil d'alimentation), panne d'un train de travaux sur la ligne à grande vitesse.
2013-03;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;102;101;1;12;88.1;
2013-03;Atlantique;PARIS MONTPARNASSE;ST MALO;54;54;0;5;90.7;
2013-03;Est;PARIS EST;STRASBOURG;478;478;0;52;89.1;
2013-03;Nord;ARRAS;PARIS NORD;339;317;22;109;65.6;Les très importantes chutes de neige avec formation de congères survenues à partir du lundi 11 mars dans la soirée jusqu'au vendredi 15 mars ont fortement perturbé la production. Elles ont imposé des limitations de vitesse pour éviter les projections de glace, allant même jusqu’à immobiliser presque complètement le trafic le mardi 12 mars. Les conditions climatiques difficiles de ces derniers mois ont par ailleurs perturbé les différents programmes travaux sur les voies prolongeant ainsi certaines limitations de vitesse au-delà des délais prévus, notamment sur Arras.
2013-03;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;237;236;1;24;89.8;
2013-03;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;683;683;0;100;85.4;
2013-03;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;647;647;0;71;89.0;Épisode neigeux avec fortes répercussions sur la circulation des trains les 12 et 13 mars. Incident affectant la caténaire le 7 mars.
2013-04;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;229;229;0;34;85.2;
2013-04;Sud-Est;PARIS LYON;DIJON VILLE;462;462;0;22;95.2;
2013-04;Sud-Est;PARIS LYON;GRENOBLE;241;241;0;38;84.2;
2013-04;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;201;201;0;27;86.6;
2013-04;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;431;431;0;13;97.0;
2013-04;Nord;LILLE;LYON PART DIEU;299;299;0;32;89.3;Nombreux accidents de personnes et incidents d'installations techniques et électriques) répartis sur l'ensemble du parcours.
2014-07;Atlantique;NANTES;PARIS MONTPARNASSE;563;563;0;32;94.3;
2014-07;Est;STRASBOURG;NANTES;50;50;0;8;84.0;
2014-07;Sud-Est;NICE VILLE;PARIS LYON;274;274;0;49;82.1;Plusieurs incidents ont pertubé la circulation des TGV et provoqué des retards importants sur cette liaison (heurt de personnes le 6, le 13, le 29, dérangements d'installations suite à des orages le 6, 20 et 25).
2014-07;Atlantique;PARIS MONTPARNASSE;POITIERS;497;497;0;28;94.4;
2014-07;Atlantique;QUIMPER;PARIS MONTPARNASSE;125;125;0;12;90.4;
2014-07;Atlantique;PARIS MONTPARNASSE;QUIMPER;171;171;0;11;93.6;
2014-07;Est;PARIS EST;REIMS;214;214;0;16;92.5;
2014-07;Sud-Est;TOULON;PARIS LYON;327;327;0;50;84.7;Plusieurs incidents ont pertubé la circulation des TGV et provoqué des retards importants sur cette relation (heurt de personnes le 6, le 13, le 29, dérangements d'installations suite à des orages le 6, le 20, le 25).
2014-07;Sud-Est;PARIS LYON;TOULON;246;246;0;38;84.6;
2014-07;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;259;259;0;51;80.3;
2014-07;Nord;ARRAS;PARIS NORD;324;324;0;32;90.1;
2014-07;Nord;PARIS NORD;ARRAS;321;321;0;27;91.6;
2014-07;Atlantique;VANNES;PARIS MONTPARNASSE;151;151;0;15;90.1;
2014-08;Sud-Est;BELLEGARDE (AIN);PARIS LYON;111;111;0;8;92.8;
2014-08;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;195;195;0;37;81.0;
2014-08;Atlantique;LAVAL;PARIS MONTPARNASSE;225;225;0;9;96.0;
2014-08;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;215;215;0;32;85.1;
2014-08;Nord;LILLE;PARIS NORD;541;541;0;40;92.6;
2014-08;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;616;616;0;107;82.6;
2014-08;Sud-Est;LYON PART DIEU;PARIS LYON;531;531;0;26;95.1;
2014-08;Sud-Est;MONTPELLIER;LYON PART DIEU;418;418;0;105;74.9;En août, la régularité des TGV entre Paris et la Méditerranée a été fortement impactée par 8 accidents de personnes et par un acte de malveillance près du Creusot.
2014-08;Atlantique;NANTES;PARIS MONTPARNASSE;549;549;0;16;97.1;
2014-08;Est;PARIS EST;NANCY;290;290;0;16;94.5;
2014-08;Sud-Est;PARIS LYON;LYON PART DIEU;518;517;1;21;95.9;
2014-08;Sud-Est;PARIS LYON;MULHOUSE VILLE;279;279;0;17;93.9;
2014-08;Atlantique;PARIS MONTPARNASSE;NANTES;514;514;0;23;95.5;
2014-08;Atlantique;PARIS MONTPARNASSE;ST MALO;60;60;0;1;98.3;
2014-08;Atlantique;PARIS MONTPARNASSE;TOURS;144;144;0;10;93.1;
2014-08;Nord;PARIS NORD;ARRAS;318;316;2;34;89.2;
2014-08;Sud-Est;PERPIGNAN;PARIS LYON;196;196;0;32;83.7;En août, la régularité des TGV entre Paris et la Méditerranée a été fortement impactée par 8 accidents de personnes et par un acte de malveillance près du Creusot.
2014-09;Sud-Est;ANNECY;PARIS LYON;136;136;0;8;94.1;
2014-09;Atlantique;BREST;PARIS MONTPARNASSE;174;174;0;8;95.4;
2014-09;Atlantique;LE MANS;PARIS MONTPARNASSE;449;449;0;67;85.1;
2014-09;Atlantique;LYON PART DIEU;RENNES;28;28;0;2;92.9;
2014-09;Sud-Est;MONTPELLIER;PARIS LYON;322;318;4;52;83.6;Les intempéries sur les départements du Gard et de l'Hérault, ainsi que plusieurs incidents liés à la présence de personnes ou d'animaux sur les voies, ont fortement perturbé la régularité des TGV sur cette liaison en septembre.
2014-09;Est;PARIS EST;STRASBOURG;431;431;0;17;96.1;
2014-09;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;437;437;0;39;91.1;
2014-09;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;212;212;0;9;95.8;
2014-09;Sud-Est;PARIS LYON;DIJON VILLE;492;492;0;19;96.1;
2014-09;Sud-Est;PARIS LYON;GRENOBLE;245;245;0;25;89.8;
2014-09;Sud-Est;PARIS LYON;NIMES;310;305;5;49;83.9;
2014-09;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;5;5;0;0;100.0;
2014-09;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;253;250;3;15;94.0;
2014-09;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;428;428;0;18;95.8;
2014-09;Atlantique;PARIS MONTPARNASSE;ANGOULEME;313;313;0;19;93.9;
2014-09;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;212;212;0;10;95.3;
2014-09;Atlantique;PARIS MONTPARNASSE;NANTES;562;562;0;24;95.7;
2014-09;Atlantique;PARIS MONTPARNASSE;RENNES;519;519;0;51;90.2;
2014-09;Nord;PARIS NORD;DUNKERQUE;124;124;0;9;92.7;
2014-09;Nord;PARIS NORD;LILLE;612;612;0;47;92.3;
2014-09;Nord;PARIS NORD;ARRAS;327;326;1;19;94.2;
2014-09;Atlantique;POITIERS;PARIS MONTPARNASSE;483;481;2;38;92.1;
2014-09;Atlantique;RENNES;LYON PART DIEU;51;51;0;7;86.3;
